timestamp,PULocationID,VendorID,demand,segmento_usado
2025-12-01 22:00:00,7,0,12.0,modelo_baseline
2025-12-01 23:00:00,7,0,12.0,modelo_baseline
2025-12-01 00:00:00,7,1,1.0,modelo_baseline
2025-12-01 01:00:00,7,1,1.0,modelo_baseline
2025-12-01 02:00:00,7,1,1.0,modelo_baseline
2025-12-01 03:00:00,7,1,1.0,modelo_baseline
2025-12-01 04:00:00,7,1,1.0,modelo_baseline
2025-12-01 05:00:00,7,1,1.0,modelo_baseline
2025-12-01 06:00:00,7,1,1.0,modelo_baseline
2025-12-01 07:00:00,7,1,1.0,modelo_baseline
2025-12-01 08:00:00,7,1,1.0,modelo_baseline
2025-12-01 09:00:00,7,1,1.0,modelo_baseline
2025-12-01 10:00:00,7,1,1.0,modelo_baseline
2025-12-01 11:00:00,7,1,1.0,modelo_baseline
2025-12-01 12:00:00,7,1,1.0,modelo_baseline
2025-12-01 13:00:00,7,1,1.0,modelo_baseline
2025-12-01 14:00:00,7,1,1.0,modelo_baseline
2025-12-01 15:00:00,7,1,1.0,modelo_baseline
2025-12-01 16:00:00,7,1,1.0,modelo_baseline
2025-12-01 17:00:00,7,1,1.0,modelo_baseline
2025-12-01 18:00:00,7,1,1.0,modelo_baseline
2025-12-01 19:00:00,7,1,1.0,modelo_baseline
2025-12-01 20:00:00,7,1,1.0,modelo_baseline
2025-12-01 21:00:00,7,1,1.0,modelo_baseline
2025-12-01 22:00:00,7,1,1.0,modelo_baseline
2025-12-01 23:00:00,7,1,1.0,modelo_baseline
2025-12-01 00:00:00,7,2,166.0,modelo_baseline
2025-12-01 01:00:00,7,2,158.0,modelo_baseline
2025-12-01 02:00:00,7,2,155.0,modelo_baseline
2025-12-01 03:00:00,7,2,150.0,modelo_baseline
2025-12-01 04:00:00,7,2,151.0,modelo_baseline
2025-12-01 05:00:00,7,2,156.0,modelo_baseline
2025-12-01 06:00:00,7,2,154.0,modelo_baseline
2025-12-01 07:00:00,7,2,153.0,modelo_baseline
2025-12-01 08:00:00,7,2,153.0,modelo_baseline
2025-12-01 09:00:00,7,2,153.0,modelo_baseline
2025-12-01 10:00:00,7,2,154.0,modelo_baseline
2025-12-01 11:00:00,7,2,153.0,modelo_baseline
2025-12-01 12:00:00,7,2,153.0,modelo_baseline
2025-12-01 13:00:00,7,2,153.0,modelo_baseline
2025-12-01 14:00:00,7,2,153.0,modelo_baseline
2025-12-01 15:00:00,7,2,153.0,modelo_baseline
2025-12-01 16:00:00,7,2,153.0,modelo_baseline
2025-12-01 17:00:00,7,2,153.0,modelo_baseline
2025-12-01 18:00:00,7,2,153.0,modelo_baseline
2025-12-01 19:00:00,7,2,153.0,modelo_baseline
2025-12-01 20:00:00,7,2,153.0,modelo_baseline
2025-12-01 21:00:00,7,2,153.0,modelo_baseline
2025-12-01 22:00:00,7,2,153.0,modelo_baseline
2025-12-01 23:00:00,7,2,153.0,modelo_baseline
2025-12-01 00:00:00,7,3,90.0,modelo_baseline
2025-12-01 01:00:00,7,3,86.0,modelo_baseline
2025-12-01 02:00:00,7,3,81.0,modelo_baseline
2025-12-01 03:00:00,7,3,79.0,modelo_baseline
2025-12-01 04:00:00,7,3,76.0,modelo_baseline
2025-12-01 05:00:00,7,3,82.0,modelo_baseline
2025-12-01 06:00:00,7,3,81.0,modelo_baseline
2025-12-01 07:00:00,7,3,80.0,modelo_baseline
2025-12-01 08:00:00,7,3,80.0,modelo_baseline
2025-12-01 09:00:00,7,3,80.0,modelo_baseline
2025-12-01 10:00:00,7,3,81.0,modelo_baseline
2025-12-01 11:00:00,7,3,80.0,modelo_baseline
2025-12-01 12:00:00,7,3,80.0,modelo_baseline
2025-12-01 13:00:00,7,3,80.0,modelo_baseline
2025-12-01 14:00:00,7,3,80.0,modelo_baseline
2025-12-01 15:00:00,7,3,80.0,modelo_baseline
2025-12-01 16:00:00,7,3,80.0,modelo_baseline
2025-12-01 17:00:00,7,3,80.0,modelo_baseline
2025-12-01 18:00:00,7,3,80.0,modelo_baseline
2025-12-01 19:00:00,7,3,80.0,modelo_baseline
2025-12-01 20:00:00,7,3,80.0,modelo_baseline
2025-12-01 21:00:00,7,3,80.0,modelo_baseline
2025-12-01 22:00:00,7,3,80.0,modelo_baseline
2025-12-01 23:00:00,7,3,80.0,modelo_baseline
2025-11-30 14:00:00,8,0,0.0,modelo_baseline
2025-11-30 15:00:00,8,0,0.0,modelo_baseline
2025-11-30 16:00:00,8,0,0.0,modelo_baseline
2025-11-30 17:00:00,8,0,0.0,modelo_baseline
2025-11-30 18:00:00,8,0,1.0,modelo_baseline
2025-11-30 19:00:00,8,0,0.0,modelo_baseline
2025-11-30 20:00:00,8,0,0.0,modelo_baseline
2025-11-30 21:00:00,8,0,0.0,modelo_baseline
2025-11-30 22:00:00,8,0,0.0,modelo_baseline
2025-11-30 23:00:00,8,0,0.0,modelo_baseline
2025-12-01 00:00:00,8,0,0.0,modelo_baseline
2025-12-01 01:00:00,8,0,0.0,modelo_baseline
2025-12-01 02:00:00,8,0,0.0,modelo_baseline
2025-12-01 03:00:00,8,0,0.0,modelo_baseline
2025-12-01 04:00:00,8,0,0.0,modelo_baseline
2025-12-01 05:00:00,8,0,0.0,modelo_baseline
2025-12-01 06:00:00,8,0,0.0,modelo_baseline
2025-12-01 07:00:00,8,0,0.0,modelo_baseline
2025-12-01 08:00:00,8,0,0.0,modelo_baseline
2025-12-01 09:00:00,8,0,0.0,modelo_baseline
